index,DD_original_shape_SurfaceArea,DD_original_glrlm_RunLengthNonUniformity,DD_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,DD_log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,DD_log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,DD_wavelet-LLH_glszm_GrayLevelNonUniformity,DD_wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,DD_lbp-3D-m1_firstorder_Mean,DD_logarithm_glszm_SmallAreaLowGrayLevelEmphasis
HN-HMR-003,-0.163057594632602,0.2796500217444382,-0.0820721765215395,0.9832131468673232,0.5496380467134926,-0.2649594950228892,-0.7803129158581852,0.1929145193165619,-0.2920069004243014
HN-HMR-004,-0.3176241700994701,-0.4325529715043545,-0.1496530843457073,-0.6913688883890192,0.0130006251137827,-0.6954086611711675,0.8651733093353958,0.0400556403492601,1.3670637889459545
HN-HMR-005,1.821032538384703,0.5769201279740904,-0.7683106712273494,0.5192530009958772,-0.5494713206031359,-0.4759819582644143,0.6197571619044276,-0.1542954746960686,1.5155336064624958
HN-HMR-006,-0.4616464508247669,-0.2507319206453287,0.1320563632353173,-0.2836619875504599,-0.3921431685263467,-0.6106498736667623,-0.2622071179256119,-0.2596448152009315,-0.9024037927201398
HN-HMR-007,-0.9054590604152226,-0.7510376927453308,1.0825863242624878,-0.4106415309368261,-1.29443896108872,-0.5584254044467437,1.2409667850890649,0.4050470349624375,-0.6615887033978096
HN-HMR-008,-0.7476281740567161,-0.8040658268478889,-0.0984918345625793,0.119060864626056,-1.1935316683225012,-0.9019397635397828,0.0949519706006028,-0.3001115203908382,2.176036154816063
HN-HMR-009,-0.700536358907956,-0.7322263003638859,1.325642718115145,-0.719349497684151,-0.3729324663322141,-0.9372011712612536,2.05268069271699,-0.3560746105010726,-0.9594378890304144
HN-HMR-010,-0.7854899094101305,-0.8000342561555339,0.6766106940682749,1.7440123851060314,-0.6222459836919616,-0.9372011712612536,0.818199124866187,-0.4151117838267031,0.9328715391818504
HN-HMR-011,2.4730287249677345,-0.7876196639048177,3.4232354585881537,1.347486557601112,-0.2312390027129741,3.915882049351713,0.8216930724713349,0.8088910232804676,-0.944709651318934
HN-HMR-012,-0.7538674504633986,-0.7350876161342821,0.8329535351345808,0.7711715929220553,-1.0390221795271608,-0.6945197181193657,1.5170599509489031,1.087373032762505,-0.9216766348797256
HN-HMR-013,-0.6859210033425358,-0.6928941358923033,0.7769771565457501,-0.5336386434004708,0.7050237730747608,-0.7124096970368767,-0.5557957708581654,0.7997112178160423,-0.153222421547155
HN-HMR-014,-0.4195106611100814,-0.3640136647518748,-0.7083146418022327,2.207583450955968,1.261609436535636,-0.4422821271706086,-2.2529808200586845,-0.6167618024134088,-0.5340278501898906
HN-HMR-015,-0.6523635562715913,-0.8214036578720258,0.604127725728138,-0.9732899445005456,0.5033696263753958,-0.7608941326538993,1.2409667850890649,1.1213912271491413,-0.845446767071562
HN-HMR-016,1.225435850692432,1.2278754243560015,-0.2014640703218488,0.5713014191958253,0.6686008703385735,0.1482369446866327,-0.3613226471556418,0.3839769646630953,0.4825007921064848
HN-HMR-017,-1.0888508609032117,-0.9387301630530226,-0.8230701623559213,1.5619529498816198,3.025082796341212,-0.7737164627344341,2.958460404744505,-1.2862544847458048,1.1430572203624163
HN-HMR-018,-0.2713748118017834,-0.5931416361170527,0.5239069891436842,1.6170216021022217,0.4398966559380756,-0.4964335747428675,0.1202572479301931,0.5808687782501839,5.490787743649689
HN-HMR-019,-0.6387206742799607,-0.8060020244558778,-0.4953622273031114,-1.1525754319346029,-0.4696340561778711,-0.2794992620216444,0.3616100518254792,-0.4543087575091705,0.0510160724038163
HN-HMR-020,-0.6272561837752032,-0.7694939424328615,0.5591864118508336,3.232998832395648,0.8008917467404588,-0.831416948096841,2.187966343988311,0.507441897667243,-0.0301882726507441
HN-HMR-021,-0.6724696922537134,-0.853294497337917,0.501114565383483,0.8102464745816749,0.0299996592029806,-0.6198485017680156,1.2409667850890649,1.1399167449298695,-0.3783045020026168
HN-HMR-022,-0.4675296907429297,-0.3184812569225491,-0.9848425599994264,2.2354948843262066,3.13479468319798,-0.2289068074647515,-0.5557957708581654,0.9724766680501984,-0.4775284821056347
HN-HMR-023,0.6298006453566891,-0.0543187894371636,0.8783425966981091,0.4048066013043671,-0.6339817555035051,-0.6330715296635672,0.104778698240081,-0.0063766676289818,0.9082243423846
HN-HMR-024,0.1260121928166156,0.0404618900606782,0.7187038794347226,-0.0356099296500753,0.7864273777752565,-0.6775489871304226,-0.942930156862258,0.4089484352282831,-0.6101511185873558
HN-HMR-025,-0.0225572924032771,-0.6437374810826872,0.4798369256990104,0.5258380016889279,-0.000481938455372,-0.7844017378015464,0.818199124866187,0.6472823268248623,-0.520549278802194
HN-HMR-026,0.3907099313275661,1.0995330942219317,-0.9544384827890358,0.4531042588673824,0.986293514703556,0.538575450261946,-0.9135973000988646,0.8554345625645627,-0.800267554975411
HN-HMR-027,0.7904998137413265,0.8925459579465489,-0.5513095449216748,0.1590039455258202,0.8272236551538733,0.3775456023535894,-1.0578516683069188,0.2491890965907093,-0.7232332249476415
HN-HMR-028,1.4374808432579829,1.7852364561527527,-0.233480061244429,-0.1533642476556927,-0.2752708601947022,0.5120426860911997,-0.806264039761638,0.4603343046091341,-0.7071605757438463
HN-HMR-029,-0.5359845393589714,-0.5346126258707266,0.6888133908085051,-0.4011517243858583,-0.0382060810729882,-0.6621621910337807,-0.5491900261671828,0.5897381379243255,-0.783404034217165
HN-HMR-030,-0.3740947057654042,-0.5441568347962418,0.8093726174826964,-0.4148969965521447,1.2325384713951189,-0.6322937044932406,-0.1330281106352876,1.3161537218311326,-0.709235288807134
HN-HMR-031,-0.1260489652344427,-0.2755154544019091,-1.0496113780204943,3.1662814224911773,2.348701315141048,0.414913535731148,-0.9604269486158604,0.5148554877654262,1.7570286959619907
HN-HMR-032,1.643511011338304,0.5481585953307035,-0.9175927660867722,0.8057488890040183,0.6652109863770566,-0.1901000951625892,-0.4459624583145486,0.5435724089894657,-0.2296679079062794
HN-HMR-033,-0.074884159463257,-0.5867698335738429,0.6139670396602371,0.7489747572891814,-0.787749320446358,-0.9019397635397828,1.0208274117185725,0.6100065260355504,-0.3227786896264353
HN-HMR-034,-0.7633148685388886,-0.774349471944055,1.82565263097276,-1.91518358726804,-1.1655473078443002,-0.7326850064767224,-0.8464485372613937,-0.535614769779833,-0.6244255867284871
HN-HMR-035,-0.6036452188268869,-0.1796710880993347,-0.0404789405070217,-0.6831793611660459,-1.4062830251768963,-0.4082800554391903,-0.3708349195106563,0.1148786683934468,-0.7821878766684989
HN-HMR-036,-1.0743875856427785,-0.8830943582875281,0.2523390657937142,-0.4276549906766135,-1.072019315267054,-0.672740613350222,-0.9604269486158604,-0.6172761771205098,-0.6867859767532003
HN-HMR-037,0.5671265852387984,0.5803813431113176,-0.1068180780137132,-0.733552480414744,-0.5141863893351309,1.8560741268909404,-0.3465689186050065,-0.0787956618382546,1.806027816151961
HN-HMR-038,-0.9870712015005207,-0.9895704914754476,0.8982663175051523,-0.3069822908150479,-2.03000999866611,-0.8843090596790473,0.818199124866187,-0.0662079787606036,-0.8928877881198635
HN-HMR-039,3.6096813742881024,4.64206281745982,-1.0424103339474209,1.9050866693568205,2.011406509893795,4.355657718792635,-1.0903684962374922,0.2279066033325863,-0.5107902780111013
HN-HMR-040,-0.0773509561361115,-0.0889462848803923,1.0407703752531392,-0.2677781086403648,-0.4389136033259955,-0.2075612730246636,-0.125166728523705,0.4084104760615863,0.5554555262232165
HN-HMR-041,-0.6063598457643712,-0.7745602692005281,-0.8895470241570672,0.4883553888908374,0.04640889616272,-0.2601821430090125,0.818199124866187,0.1770065398840845,0.3879681701520281
